id,title,score,time,like,dislike,reply,content,book
7341343,萌萌地过日子,4.0,2015-01-13 20:33:40,1,0,0,"                        何为钝感力，正如作者所认为的那样，大部分人总会把它与“迟钝”这个词联系起来，其实从某种程度上来讲正是这个意思，而与之相对的便是“敏锐”。往往我们都会认为敏锐是人一个优秀的品质，的确，拥有敏锐的嗅觉，敏锐的眼光，敏锐的商业头脑，都能让你在人群在脱颖而出。但是...

                         (展开)
                    ",钝感力
6758646,抛弃玻璃心，多些钝感力,3.0,2014-07-25 14:27:49,1,0,1,"                             这是我看的第一本渡边淳一写的书。      比想象中要轻松愉悦得多。不深奥，不卖弄，写的平实，有些例子还颇有趣。花了半个小时看完，就全文一句总结：“要想过得好，抛弃玻璃心，多些钝感力”。      敏感，钝感，感官的两极。本无褒贬之分。      只是现代生活的快节奏、...

                         (展开)
                    ",钝感力
6640697,这不就是呆萌力么,3.0,2014-04-19 17:55:49,1,0,0,"这篇书评可能有关键情节透露

                        这本书真的很薄，薄到我地铁上班+0.5个下班就看完了。当然也可以理解为屌丝住的离公司很远，坐地铁跨越大半个城市去挣钱。  最近看的几本书貌似都不约而同的在和实用主义做斗争。在80后这批人成长的环境中（从更早的几代人已经开始了），基本一直是实用主义至上的（谁让老毛最...

                         (展开)
                    ",钝感力
5502381,对于生命 我们在不断感悟,4.0,2012-07-12 18:02:40,1,0,0,"                        假期的开始，在回家的火车上读完了这本渡边淳一的《钝感力》，小小的一本书，告诉了我们一些关于更优质的生活方式，以及如何将生命得以延长。 人生就是一段感悟的过程，我们会不断的思考关于生命的话题，还记得小时候希望自己是聪慧的，反应、理解等都希望自己快一些，其实对于...

                         (展开)
                    ",钝感力
3668408,二句话扩充的文章,3.0,2010-09-11 17:46:30,1,0,0,"                               今天下午在南图花了一个小时左右把《钝感力》看完了。可能是由于自己的心态不在上面吧，没有找到有感触和感动的地方，只是对于不要太敏感有点小小的认同感。        概括而言，文章可由两句话来总结：                                      “自古磨难出英雄，从来纨绔...

                         (展开)
                    ",钝感力
3357118,从简单的角度去表达生活需要轻松,4.0,2010-06-25 09:17:11,1,0,0,"                               读完以后，觉得钝感只是一个代名词，真的的目的和意义是希望活在当下的人要学会放松。        作者曾是一个外科医生，所以他从医生的角度介绍了男女之前钝感的差异。从人的出生到工作，从恋爱到结婚，从健康到生病，从身体到精神，都需要有一份放松的心态，也就是作者所...

                         (展开)
                    ",钝感力
2966683,失望,2.0,2010-01-30 23:33:22,0,0,1,"                        渡边淳一和上海出版社的官司倒是闹得沸沸扬扬的 于是乎 把这本书炒好了 再然后 我也开始关注了 在图书馆溜来溜去 无意中看了这本书 用了不到半小时的时间看完 着实让我觉得有点失望 虽然说作者的这个题目还是蛮有心意的 但是书中描写的无非就是些一般人都知道的现象  我往往看...

                         (展开)
                    ",钝感力
2834832,难得糊涂,5.0,2009-12-09 23:30:44,0,0,0,"                          钝感力是一部看过以后非常舒服的小说，不单单因为里面很多理念都很适合我这性别的人看。      不管是生理，还是生活，情感，都很需要钝感力。   过于敏感的人，生活并不容易，过于斤斤计较的人，生活并不快乐。   而很多时候，顿感让人难得糊涂一回。       看了夜潜者再看这...

                         (展开)
                    ",钝感力
2331938,我们都该有宽容的心,3.0,2009-09-14 10:40:30,1,0,1,"                        ""钝感力""即是""迟钝的力量"". 这是一个快节奏的社会,日日夜夜发生着变化,需要你眼观六路,耳听八方,人不得不变得敏感起来.对每件小事都关注,对每个错误和冒犯都耿耿于怀.这样不易得到快乐,也不能在成功. 请让生活注入一点""钝感力""吧.""钝感""不是贬义词,不是""糊涂"",不是没有追求,不...

                         (展开)
                    ",钝感力
2169406,无法复制的钝感力,4.0,2009-07-27 00:36:02,0,0,0,"                        从小开始总是和姐姐以猜拳的方式来解决争端，而我每次都是输。姐姐总说，你真是迟钝啊，料到你每次都是剪、包、锤的顺序，你竟从来不知道变呀！后来，有次失恋了，回家告诉姐姐事情的原委，她感叹了许久问我，我怎么觉得你没那么难过呢？你是不是迟钝到都感觉不出伤心的事了呢...

                         (展开)
                    ",钝感力
2048553,迟钝的力量......,4.0,2009-05-31 13:17:12,1,0,0,"                        想起许久前看的渡边淳一老师的钝感力。现在仍然记忆犹新。  他让我改变了一种思维和生活的方式。  不再为某一种事执着或者敏感。  钝感的生活可以更随意。不用过度关注内心的些许征兆。  时常为自己敏锐观察到的微小细节而难过。  但是明白了之后，发现很多时候不需要太在意。 ...

                         (展开)
                    ",钝感力
1471489,内敛的智慧,5.0,2008-08-16 01:09:04,0,0,0,"                        渡边淳一大师以很朴素的语言，阐释出实用且深刻的道理。周五的领导学课程上一心二用，fastreading了这本书，午夜时分，记写读书笔记如下  （1）内容概况：按照章节顺序，钝感首先是一种智慧，是一种性格，是一种修为和能力；书中作者结合自身经历对S医生的成功职业生涯予以描绘...

                         (展开)
                    ",钝感力
1439763,概念很好，意思收到了,3.0,2008-07-15 15:44:46,0,0,0,"                        粗粗的翻完了。 概念很好，生活在这个世界时间越长，经历事情越多，越应该学习点钝感力，可以让我们活得更自我、更快乐。不过把这么多故事编辑成册，只为了说明一个道理就显得有些牵强。世界上的事情本来都有两面，既不是单纯的钝感或者多多的敏感就可以成就我们的幸福。 看过...

                         (展开)
                    ",钝感力
1349036,赢得美好生活的“钝感力”,4.0,2008-04-10 12:32:54,1,0,0,"                        2007年电视屏幕上一个傻呆呆的军人许三多一石激起千层浪的引发了一场浮躁社会下的社会人格大讨论，“本来是个强人，天生一副熊样”的许三多也为时下追名逐利的人们带来了一个新名词“钝感力”。     “钝感力”一词其实是日本作家渡边淳一的发明，渡边淳一曾是医学博士，后来弃...

                         (展开)
                    ",钝感力
1331988,有点空洞。,3.0,2008-03-21 16:32:00,2,0,1,"                        例子有重复之感，些许空洞。以身体对外界的反应来证明顿感，每个人的身体结构不同，用这个例子来证明顿感的好处似乎有些许牵强。总体来说其实还OK，虽然只是看到通篇的淡然处之，心胸宽广之类的词语。但也引起人们的思考，很多东西我们并不用这么执着。

                         (展开)
                    ",钝感力
